date,TA_AVG,TA_MAX,TA_MIN
1913-10-19,11.0,18.9,4.1
1913-10-20,10.5,13.4,7.6
1913-10-21,8.5,12.4,5.4
1913-10-22,8.5,13.2,2.5
1913-10-23,6.4,12.6,2.0
1913-10-24,8.7,16.9,0.2
1913-10-25,11.0,16.1,7.8
1913-10-26,7.7,15.0,1.6
1913-10-27,6.0,13.4,-1.0
1913-10-28,7.2,15.8,-0.4
1913-10-29,9.3,16.3,1.5
1913-10-30,8.3,13.9,2.3
1913-10-31,6.3,13.9,0.3
1913-11-01,5.4,12.0,-1.9
1913-11-02,3.4,12.0,-3.0
1913-11-03,4.4,13.8,-4.2
1913-11-04,7.9,15.5,0.5
1913-11-05,8.0,17.3,0.3
1913-11-06,10.5,15.9,4.0
1913-11-07,4.7,10.3,1.0
1913-11-08,3.1,10.0,-2.0
1913-11-09,6.5,13.9,-2.9
1913-11-10,4.1,9.1,-0.4
1913-11-11,6.8,14.4,-2.1
1913-11-12,10.0,17.6,4.1
1913-11-13,4.8,10.5,-2.8
1913-11-14,-0.8,3.2,-6.2
1913-11-15,3.8,11.2,-2.3
1913-11-16,5.7,13.6,-0.4
1913-11-17,7.6,13.4,0.5
1913-11-18,8.6,14.0,4.5
1913-11-19,5.2,12.6,-0.5
1913-11-20,5.2,11.4,0.1
1913-11-21,5.9,10.9,1.5
1913-11-22,4.4,11.7,-1.8
1913-11-23,6.7,13.8,-0.7
1913-11-24,4.5,9.9,-0.8
1913-11-25,4.3,10.4,0.5
1913-11-26,3.4,5.8,-0.7
1913-11-27,3.4,7.1,-2.1
1915-12-18,-9.4,-6.0,-12.0
1915-12-19,-7.4,-1.6,-12.8
1915-12-20,-3.2,0.3,-9.5
1915-12-21,0.6,1.9,-0.9
1915-12-22,-3.1,-0.9,-7.0
1915-12-23,-2.8,3.5,-10.0
1915-12-24,2.2,7.5,-1.4
1915-12-25,5.9,9.8,-0.2
1915-12-26,0.5,6.0,-2.8
1915-12-27,1.5,8.1,-3.1
1915-12-28,5.1,8.8,-1.2
1915-12-29,6.1,10.8,1.3
1915-12-30,4.6,11.8,-0.4
1915-12-31,5.2,11.2,1.0
1916-01-01,5.2,7.1,0.6
1916-01-02,7.0,10.8,4.2
1916-01-03,5.1,9.0,2.0
1916-01-04,1.0,5.9,-1.5
1916-01-05,0.4,5.0,-3.9
1916-01-06,0.5,2.0,-1.4
1916-01-07,3.7,5.5,0.7
1916-01-08,7.7,12.2,2.9
1916-01-09,3.8,9.8,-2.8
1916-01-10,-5.5,-1.7,-7.7
1916-01-11,-4.8,-1.0,-9.2
1916-01-12,-2.0,3.1,-7.8
1916-01-13,-0.8,3.5,-3.7
1916-01-14,1.5,5.4,-1.1
1916-01-15,0.0,3.9,-2.3
1916-01-16,-2.5,2.4,-5.9
1916-01-17,-3.0,2.9,-8.3
1916-01-18,-0.5,6.5,-6.2
1916-01-19,-1.1,4.9,-6.4
1916-01-20,0.1,7.0,-5.4
1916-01-21,4.5,7.3,-1.0
1916-01-22,-0.7,7.1,-6.7
1916-01-23,-9.3,-5.8,-10.7
1916-01-24,-8.2,-3.8,-12.5
1916-01-25,-1.2,5.2,-8.4
1916-01-26,1.7,4.8,-2.2
1916-01-27,0.2,3.5,-2.2
1916-01-28,-1.5,2.6,-5.6
1916-01-29,-2.1,2.8,-7.4
1916-01-30,-0.4,6.4,-6.4
1916-01-31,0.9,6.8,-4.7
1916-02-01,-1.0,3.9,-5.9
1916-02-02,-0.9,5.0,-7.1
1916-02-03,0.5,8.0,-5.5
1916-02-04,2.9,10.4,-3.3
1916-02-05,3.5,7.0,1.8
1916-02-06,5.2,9.5,1.8
1916-02-07,1.9,5.2,0.7
1916-02-08,-2.3,1.8,-4.9
1916-02-09,-5.3,-0.5,-9.2
1916-02-10,-4.2,0.7,-9.4
1916-02-11,-2.0,2.7,-4.6
1916-02-12,-4.3,-0.3,-6.4
1916-02-13,-5.0,-0.5,-9.1
1916-02-14,-5.3,-1.3,-8.2
1916-02-15,-2.3,3.2,-9.3
1916-02-16,-5.2,1.0,-9.3
1916-02-17,-3.2,2.8,-9.1
1916-02-18,-1.0,4.2,-5.7
1916-02-19,-2.3,2.2,-5.9
1916-02-20,0.5,6.8,-6.6
1916-02-21,3.1,7.3,1.0
1916-02-22,2.6,8.2,-2.4
1916-02-23,2.8,6.7,0.5
1916-02-24,4.2,12.0,-1.7
1916-02-25,-4.3,3.7,-7.1
1916-02-26,-2.1,3.0,-9.5
1916-02-27,0.1,7.0,-4.8
1916-02-28,0.8,4.8,-3.3
1916-02-29,-1.0,3.8,-4.2
1916-03-01,-5.2,-0.3,-7.9
1916-03-02,-6.4,-1.7,-10.1
1916-03-03,0.0,4.8,-9.1
1916-03-04,0.5,6.0,-1.1
1916-03-05,-1.2,4.5,-6.5
1916-03-06,-1.9,2.5,-6.7
1916-03-07,-3.2,2.6,-7.9
1916-03-08,-2.4,3.6,-8.3
1916-03-09,-0.9,0.8,-3.3
1916-03-10,0.4,6.0,-4.0
1916-03-11,1.0,7.4,-5.8
1916-03-12,1.4,6.0,-1.0
1916-03-13,-1.3,4.3,-5.1
1916-03-14,-2.0,3.9,-6.1
1916-03-15,-2.1,2.6,-6.4
1916-03-16,-2.7,3.0,-5.6
1916-03-17,-2.0,2.9,-5.9
1916-03-18,0.0,5.4,-5.1
1916-03-19,1.0,8.7,-6.2
1916-03-20,3.1,10.1,-3.6
1916-03-21,5.0,12.5,-1.6
1916-03-22,2.8,8.3,-0.5
1916-03-23,0.7,5.9,-2.8
1916-03-24,0.2,5.7,-4.4
1916-03-25,0.6,6.0,-5.3
1916-03-26,6.8,14.2,-1.3
1916-03-27,4.4,9.0,1.0
1916-03-28,2.0,8.3,-3.4
1916-03-29,4.8,13.8,-3.1
1916-03-30,4.3,12.5,-1.1
1916-03-31,4.6,12.7,-1.4
1916-04-01,3.7,9.0,0.6
1916-04-02,4.4,11.9,-3.9
1916-04-03,4.8,10.0,2.0
1916-04-04,2.4,8.8,-0.8
1916-04-05,1.3,7.4,-1.3
1916-04-06,4.9,13.0,-3.9
1916-04-07,6.0,10.9,4.2
1916-04-08,7.8,12.6,2.0
1916-04-09,11.2,15.5,8.4
1916-04-10,6.7,10.2,4.5
1916-04-11,9.0,15.1,4.9
1916-04-12,9.5,16.2,3.7
1916-04-13,11.3,16.2,7.6
1916-04-14,9.9,18.5,2.3
1916-04-15,10.9,18.6,4.8
1916-04-16,10.6,17.6,4.0
1916-04-17,10.6,13.5,8.1
1916-04-18,12.9,18.5,8.0
1916-04-19,13.5,18.8,11.3
1916-04-20,13.8,21.3,9.1
1916-04-21,14.7,20.0,10.6
1916-04-22,15.5,22.2,9.7
1916-04-23,11.1,15.4,9.6
1916-04-24,12.4,16.3,10.3
1916-04-25,13.9,21.7,7.7
1916-04-26,15.5,21.9,9.7
1916-04-27,16.1,24.2,9.8
1916-04-28,15.7,22.7,9.9
1916-04-29,16.9,21.1,12.5
1916-04-30,17.5,23.0,13.9
1916-05-01,14.4,17.8,12.3
1916-05-02,11.9,19.7,7.6
1916-05-03,11.1,17.5,5.3
1916-05-04,13.3,22.1,5.2
1916-05-05,14.7,24.4,5.7
1916-05-06,14.0,18.3,12.0
1916-05-07,9.6,16.0,6.9
1916-05-08,10.1,18.3,3.3
1916-05-09,11.6,20.4,6.2
1916-05-10,12.4,20.9,4.6
1916-05-11,16.4,27.5,7.7
1916-05-12,16.3,26.6,8.9
1916-05-13,18.1,29.7,8.3
1916-05-14,14.9,19.9,13.5
1916-05-15,20.2,27.8,13.8
1916-05-16,16.8,21.2,14.8
1916-05-17,14.9,20.4,12.0
1916-05-18,11.0,13.5,10.0
1916-05-19,15.2,21.3,10.4
1916-05-20,13.0,17.5,10.8
1916-05-21,14.6,23.4,8.5
1916-05-22,14.9,21.6,11.6
1916-05-23,16.9,26.7,9.5
1916-05-24,15.6,20.8,14.2
1916-05-25,16.3,22.5,12.4
1916-05-26,18.1,26.9,10.3
1916-05-27,17.8,23.6,14.0
1916-05-28,13.2,23.9,9.0
1916-05-29,11.6,17.0,8.0
1916-05-30,14.1,22.8,7.0
1916-05-31,15.2,23.3,8.1
1916-06-01,16.7,27.7,9.6
1916-06-02,18.7,28.6,10.6
1916-06-03,19.2,27.1,12.8
1916-06-04,20.1,32.2,13.2
1916-06-05,20.1,27.7,15.5
1916-06-06,18.4,25.1,13.3
1916-06-07,18.2,25.3,13.9
1916-06-08,19.5,26.2,14.0
1916-06-09,19.5,22.5,15.5
1916-06-10,17.1,21.2,14.7
1916-06-11,18.2,25.8,11.1
1916-06-12,19.3,25.2,14.4
1916-06-13,20.7,27.2,16.6
1916-06-14,19.9,23.6,18.9
1916-06-15,18.9,23.3,16.5
1916-06-16,18.4,24.7,15.7
1916-06-17,20.1,28.5,14.9
1916-06-18,21.4,30.7,13.7
1916-06-19,23.3,31.7,17.3
1916-06-20,21.0,26.0,18.0
1916-06-21,22.7,29.9,17.4
1916-06-22,21.4,27.1,19.3
1916-06-23,21.6,28.5,16.9
1916-06-24,21.5,28.3,18.3
1916-06-25,21.3,27.7,18.1
1916-06-26,22.4,29.1,18.7
1916-06-27,18.4,23.7,16.5
1916-06-28,19.6,23.5,16.5
1916-06-29,21.9,28.2,19.0
1916-06-30,22.4,27.7,18.7
1916-07-01,20.7,24.1,18.9
1916-07-02,21.9,27.8,17.2
1916-07-03,22.9,28.0,16.3
1916-07-04,22.0,25.3,20.7
1916-07-05,22.0,26.1,18.9
1916-07-06,23.3,29.2,18.4
1916-07-07,24.1,30.3,20.8
1916-07-08,21.7,25.1,20.5
1916-07-09,23.4,28.0,19.7
1916-07-10,25.0,29.9,20.9
1916-07-11,23.9,30.3,20.0
1916-07-12,21.8,25.0,19.5
1916-07-13,22.8,28.2,19.2
1916-07-14,22.8,25.7,20.4
1916-07-15,21.5,25.3,20.0
1916-07-16,22.8,28.2,19.3
1916-07-17,23.0,28.6,19.5
1916-07-18,24.1,30.8,17.5
1916-07-19,24.1,26.2,21.3
1916-07-20,22.6,26.3,21.2
1916-07-21,22.2,27.3,20.4
1916-07-22,24.0,28.1,20.5
1916-07-23,23.2,26.9,19.9
1916-07-24,23.2,27.0,19.6
1916-07-25,24.6,31.7,18.8
1916-07-26,26.5,31.7,21.4
1916-07-27,25.8,32.6,21.9
1916-07-28,25.9,31.4,21.2
1916-07-29,25.8,32.8,20.4
1916-07-30,26.6,33.2,21.9
1916-07-31,26.6,30.3,22.0
1916-08-01,26.3,32.1,22.0
1916-08-02,27.0,31.7,22.5
1916-08-03,27.1,32.4,23.9
1916-08-04,26.6,30.7,23.6
1916-08-05,25.2,27.3,23.9
1916-08-06,26.6,31.5,23.5
1916-08-07,24.9,27.5,23.5
1916-08-08,25.3,29.3,22.9
1916-08-09,25.6,30.2,21.2
1916-08-10,24.6,28.4,21.8
1916-08-11,23.4,27.5,19.8
1916-08-12,25.4,30.7,21.2
1916-08-13,26.5,30.7,22.8
1916-08-14,24.5,28.5,23.0
1916-08-15,26.0,31.9,20.5
1916-08-16,25.6,31.8,21.5
1916-08-17,25.7,32.5,20.1
1916-08-18,27.0,32.8,22.9
1916-08-19,25.1,29.5,22.5
1916-08-20,22.8,29.3,17.5
1916-08-21,22.8,30.3,16.9
1916-08-22,24.0,32.3,16.9
1916-08-23,25.8,32.8,18.5
1918-09-13,20.4,26.4,15.8
1918-09-14,19.0,24.9,14.4
1918-09-15,16.6,23.7,10.2
1918-09-16,15.9,22.5,10.9
1918-09-17,18.7,25.8,11.6
1918-09-18,17.8,20.3,16.4
1918-09-19,16.8,21.2,13.9
1918-09-20,16.0,23.9,8.7
1918-09-21,17.8,26.0,11.8
1918-09-22,18.5,26.5,11.4
1918-09-23,18.7,26.5,12.1
1918-09-24,17.6,24.2,13.9
1918-09-25,16.5,24.4,8.9
1918-09-26,18.1,24.9,12.3
1918-09-27,18.1,23.2,12.2
1918-09-28,17.3,22.4,14.4
1918-09-29,15.8,20.3,12.0
1918-09-30,14.2,20.2,9.9
1918-10-01,11.7,18.9,7.0
1918-10-02,11.7,20.4,4.3
1918-10-03,14.4,21.4,6.5
1918-10-04,16.9,20.5,14.1
1918-10-05,16.7,24.6,9.5
1918-10-06,16.2,21.0,12.3
1918-10-07,14.3,23.0,7.6
1918-10-08,15.2,25.0,8.2
1918-10-09,15.8,24.2,7.4
1918-10-10,16.9,22.8,12.5
1918-10-11,13.3,18.4,10.6
1918-10-12,11.0,18.8,6.4
1918-10-13,12.6,20.9,6.4
1918-10-14,13.6,22.1,6.0
1918-10-15,15.6,23.4,7.2
1918-10-16,16.4,23.6,10.5
1918-10-17,15.4,24.6,7.6
1918-10-18,12.1,17.3,5.7
1918-10-19,7.9,16.5,-0.6
1918-10-20,9.9,17.0,3.4
1918-10-21,13.5,22.8,3.7
1918-10-22,15.0,19.5,11.0
1918-10-23,8.7,15.3,4.1
1918-10-24,6.7,12.0,2.2
1918-10-25,5.2,13.5,-2.6
1918-10-26,8.2,17.0,0.2
1918-10-27,11.9,18.9,2.8
1918-10-28,14.7,19.4,11.2
1918-10-29,12.9,17.4,10.1
1918-10-30,12.9,19.0,9.1
1918-10-31,12.0,20.6,5.4
1918-11-01,14.0,20.4,6.5
1918-11-02,15.2,18.0,11.7
1918-11-03,9.3,14.3,5.7
1918-11-04,10.5,15.8,3.1
1918-11-05,11.2,14.0,9.5
1918-11-06,8.9,13.3,5.4
1918-11-07,2.1,6.0,-0.6
1918-11-08,2.9,7.2,-2.7
1918-11-09,3.1,6.6,0.9
1918-11-10,-0.5,2.0,-3.2
1918-11-11,1.1,5.3,-3.8
1918-11-12,2.2,9.4,-3.2
1918-11-13,5.0,12.1,-3.4
1918-11-14,5.1,9.4,1.9
1918-11-15,1.3,5.6,-2.7
1918-11-16,2.9,9.1,-4.3
1918-11-17,4.2,10.8,0.8
1918-11-18,3.0,8.5,-0.4
1918-11-19,5.3,10.8,1.1
1918-11-20,4.9,12.3,-1.6
1918-11-21,8.9,11.8,4.4
1918-11-22,8.4,12.4,4.4
1918-11-23,-0.5,5.0,-2.6
1918-11-24,-1.7,1.0,-3.9
1918-11-25,-0.7,3.1,-5.7
1918-11-26,7.4,12.6,1.4
1918-11-27,1.0,7.0,-3.6
1918-11-28,-1.2,5.4,-6.0
1918-11-29,0.8,9.2,-6.2
1918-11-30,4.6,10.2,-2.0
1918-12-01,3.4,5.9,0.1
1918-12-02,-0.5,3.4,-3.7
1918-12-03,0.3,7.5,-5.5
1918-12-04,1.5,7.2,-2.9
1918-12-05,3.1,9.7,-1.6
1918-12-06,4.8,9.7,1.1
1918-12-07,0.2,4.4,-3.8
1918-12-08,-6.4,0.4,-9.1
1918-12-09,-7.8,-2.4,-13.0
1918-12-10,-3.5,2.5,-10.7
1918-12-11,0.4,6.0,-3.5
1918-12-12,-5.9,-2.0,-9.0
1918-12-13,-0.3,4.0,-6.8
1918-12-14,-4.0,1.7,-8.3
1918-12-15,-4.1,3.7,-11.9
1918-12-16,-0.8,5.0,-6.9
1918-12-17,2.9,8.3,-2.8
1918-12-18,2.6,7.0,-2.0
1918-12-19,4.4,9.1,0.7
1918-12-20,2.1,7.6,-2.1
1918-12-21,-0.1,4.7,-3.0
1918-12-22,-1.5,2.8,-4.5
1918-12-23,-5.6,-1.1,-9.3
1918-12-24,-4.8,1.4,-10.9
1918-12-25,-3.0,0.8,-6.1
1918-12-26,-2.4,1.5,-6.3
1918-12-27,-3.7,-0.4,-7.5
1918-12-28,-4.4,1.1,-8.0
1918-12-29,-9.6,-6.0,-12.8
1918-12-30,-3.4,1.2,-11.5
1918-12-31,0.1,4.3,-8.4
1919-01-01,-2.5,5.4,-9.8
1919-01-02,-12.0,-8.3,-16.1
1919-01-03,-10.3,-7.6,-14.4
1919-01-04,-10.4,-6.4,-16.8
1919-01-05,-11.9,-8.0,-16.7
1919-01-06,-8.0,-4.1,-16.3
1919-01-07,1.0,3.8,-4.8
1919-01-08,5.4,7.0,2.9
1919-01-09,4.8,7.2,1.7
1919-01-10,3.9,4.9,1.9
1919-01-11,4.3,5.5,2.9
1919-01-12,-2.9,3.7,-7.6
1919-01-13,-9.5,-6.5,-11.7
1919-01-14,-7.9,-4.5,-13.0
1919-01-15,-3.4,0.8,-6.1
1919-01-16,-4.1,-0.5,-10.4
1919-01-17,0.7,3.9,-1.9
1919-01-18,-0.9,1.5,-3.8
1919-01-19,-11.6,-3.1,-15.2
1919-01-20,-13.4,-10.2,-16.7
1919-01-21,-12.1,-7.5,-17.5
1919-01-22,-7.8,-2.3,-16.8
1919-01-23,-3.3,0.4,-8.0
1919-01-24,0.7,4.2,-4.9
1919-01-25,0.6,3.1,-1.1
1919-01-26,-4.3,-0.5,-6.8
1919-01-27,-5.4,-1.0,-8.1
1919-01-28,-7.6,-3.1,-13.7
1919-01-29,-4.9,-0.9,-9.0
1919-01-30,-5.5,0.5,-11.1
1919-01-31,-6.6,-1.3,-11.4
1919-02-01,-5.1,0.9,-11.7
1919-02-02,-3.3,1.6,-8.3
1919-02-03,-6.8,-2.0,-11.4
1919-02-04,-12.4,-7.4,-14.9
1919-02-05,-10.8,-4.1,-18.3
1919-02-06,-4.9,-2.0,-11.7
1919-02-07,-3.2,0.5,-6.6
1919-02-08,-3.7,2.6,-9.5
1919-02-09,-3.5,1.4,-11.6
1919-02-10,-7.3,-0.6,-9.5
1919-02-11,-3.8,3.4,-11.0
1919-02-12,-6.8,0.0,-13.5
1919-02-13,-3.7,4.7,-11.6
1919-02-14,-1.4,6.4,-9.0
1919-02-15,1.1,8.7,-6.1
1919-02-16,2.9,11.7,-3.5
1919-02-17,2.7,11.5,-3.7
1919-02-18,-0.2,5.6,-3.3
1919-02-19,0.6,4.8,-1.9
1919-02-20,-0.7,5.5,-6.2
1919-02-21,0.7,8.6,-6.4
1919-02-22,2.3,9.5,-3.6
1919-02-23,2.0,8.9,-4.9
1919-02-24,1.6,6.1,-2.1
1919-02-25,0.5,6.5,-6.7
1919-02-26,3.9,8.0,1.1
1919-02-27,5.9,13.3,-0.5
1919-02-28,4.6,11.0,0.6
1919-03-01,4.7,12.6,-3.3
1919-03-02,6.2,12.6,0.8
1919-03-03,5.6,13.0,-0.8
1919-03-04,6.1,14.9,-2.4
1919-03-05,7.7,17.9,-1.9
1919-03-06,6.5,10.0,3.7
1919-03-07,8.0,15.4,-0.9
1919-03-08,10.1,11.5,7.8
1919-03-09,3.5,10.5,0.0
1919-03-10,-0.3,5.3,-4.2
1919-03-11,1.1,6.0,-5.6
1919-03-12,1.6,6.2,-1.4
1919-03-13,0.9,5.9,-4.9
1919-03-14,2.9,7.3,-2.1
1919-03-15,3.4,6.3,1.0
1919-03-16,2.5,8.7,-4.5
1919-03-17,6.2,13.7,-1.2
1919-03-18,9.9,16.6,3.9
1919-03-19,6.7,10.8,3.2
1919-03-20,4.7,11.9,-2.4
1919-03-21,6.0,10.2,-0.2
1919-03-22,11.4,19.1,5.6
1919-03-23,13.4,21.0,7.1
1919-03-24,9.7,15.3,5.1
1919-03-25,1.3,8.8,-1.2
1919-03-26,1.0,6.5,-4.5
1919-03-27,3.3,6.6,-0.4
1919-03-28,2.7,7.9,0.0
1919-03-29,1.4,7.5,-5.9
1919-03-30,2.5,6.7,-1.5
1919-03-31,1.0,5.3,-3.2
1919-04-01,4.9,11.9,-3.9
1919-04-02,8.9,13.2,5.0
1919-04-03,10.4,17.8,4.9
1919-04-04,8.7,14.0,4.4
1919-04-05,9.2,17.8,0.6
1919-04-06,9.0,14.4,5.5
1919-04-07,7.2,11.1,2.5
1919-04-08,9.5,15.5,5.2
1919-04-09,12.0,21.5,2.9
1919-04-10,8.5,12.4,5.6
1919-04-11,8.5,15.2,3.2
1919-04-12,9.6,19.2,0.5
1919-04-13,11.4,20.9,4.8
1919-04-14,10.6,15.3,8.7
1919-04-15,10.4,18.4,5.4
1919-04-16,9.9,16.4,2.6
1919-04-17,10.3,17.5,6.4
1919-04-18,10.4,19.1,1.5
1919-04-19,11.3,18.2,5.4
1919-04-20,10.8,19.6,1.6
1919-04-21,8.7,12.9,4.8
1919-04-22,9.5,13.4,5.7
1919-04-23,9.4,15.3,2.4
1919-04-24,10.2,16.7,5.1
1919-04-25,11.4,19.7,1.9
1919-04-26,12.5,18.4,8.3
1919-04-27,11.1,19.2,2.8
1919-04-28,12.0,21.3,2.5
1919-04-29,13.1,22.5,3.8
1919-04-30,15.2,22.9,11.3
1919-05-01,15.2,24.2,8.4
1919-05-02,7.7,13.1,4.5
1919-05-03,8.3,14.0,3.7
1919-05-04,12.6,21.6,3.1
1919-05-05,17.3,24.3,8.0
1919-05-06,20.3,23.4,15.1
1919-05-07,20.0,23.9,17.6
1919-05-08,21.8,26.7,17.5
1919-05-09,22.2,28.3,18.5
1919-05-10,18.0,22.6,13.8
1919-05-11,14.5,19.5,11.4
1919-05-12,14.1,24.1,4.6
1919-05-13,15.3,21.7,9.6
1919-05-14,14.3,20.7,8.0
1919-05-15,13.7,20.4,7.3
1919-05-16,14.9,21.9,8.1
1919-05-17,16.7,23.3,10.6
1919-05-18,17.1,22.3,13.1
1919-05-19,19.5,24.9,14.4
1919-05-20,11.8,19.0,9.5
1921-06-09,19.8,23.0,18.0
1921-06-10,20.2,22.6,17.7
1921-06-11,18.9,23.1,16.9
1921-06-12,19.1,24.2,16.0
1921-06-13,21.2,27.1,16.5
1921-06-14,20.2,26.4,16.5
1921-06-15,20.0,27.6,14.2
1921-06-16,23.9,32.7,15.8
1921-06-17,19.3,24.3,16.4
1921-06-18,17.6,20.2,15.4
1921-06-19,20.0,25.5,14.6
1921-06-20,20.5,27.1,14.1
1921-06-21,22.4,30.0,16.0
1921-06-22,22.1,28.8,16.8
1921-06-23,21.8,26.8,17.5
1921-06-24,20.7,24.5,16.5
1921-06-25,22.0,28.0,16.7
1921-06-26,21.5,26.8,17.6
1921-06-27,22.4,26.2,18.7
1921-06-28,18.9,23.8,16.2
1921-06-29,20.7,26.4,16.3
1921-06-30,21.1,27.2,15.9
1921-07-01,21.5,27.2,17.4
1921-07-02,21.5,26.4,17.7
1921-07-03,22.0,27.3,17.9
1921-07-04,22.1,27.1,17.7
1921-07-05,21.1,24.9,17.5
1921-07-06,20.6,22.0,18.9
1921-07-07,22.7,27.1,18.7
1921-07-08,23.3,26.9,20.0
1921-07-09,22.9,25.5,21.0
1921-07-10,22.6,28.1,20.2
1921-07-11,23.1,29.2,19.2
1921-07-12,25.0,32.0,18.2
1921-07-13,25.9,32.1,22.4
1921-07-14,25.4,31.2,20.8
1921-07-15,25.9,31.3,20.2
1921-07-16,23.9,26.9,22.5
1921-07-17,25.2,30.0,22.9
1921-07-18,24.9,28.4,22.3
1921-07-19,25.0,28.6,22.6
1921-07-20,24.9,26.8,23.1
1921-07-21,23.1,24.3,22.0
1921-07-22,23.2,27.3,20.7
1921-07-23,25.4,31.6,20.0
1921-07-24,25.8,31.5,20.6
1921-07-25,26.3,31.7,22.4
1921-07-26,25.5,30.4,21.9
1921-07-27,25.5,32.3,20.9
1921-07-28,24.6,28.6,21.8
1921-07-29,23.7,27.5,22.4
1921-07-30,25.7,30.6,22.4
1921-07-31,25.6,31.1,21.0
1921-08-01,23.8,29.4,21.6
1921-08-02,24.2,30.0,19.9
1921-08-03,24.7,28.1,19.7
1921-08-04,23.5,26.0,21.7
1921-08-05,24.8,28.4,21.0
1921-08-06,25.9,29.3,23.6
1921-08-07,27.1,30.5,24.7
1921-08-08,27.6,33.4,23.3
1921-08-09,26.7,32.0,22.5
1921-08-10,26.3,32.2,22.0
1921-08-11,26.3,32.2,22.0
1921-08-12,27.0,33.0,22.2
1921-08-13,28.2,34.3,23.8
1921-08-14,29.4,35.9,23.8
1921-08-15,29.6,36.0,24.5
1921-08-16,28.8,35.2,23.5
1921-08-17,27.3,34.5,21.8
1921-08-18,26.9,33.1,21.8
1921-08-19,28.0,34.3,23.0
1921-08-20,29.4,34.9,23.9
1921-08-21,29.3,34.9,25.2
1921-08-22,25.8,34.2,23.6
1921-08-23,26.5,32.6,21.7
1921-08-24,25.2,30.2,22.6
1921-08-25,25.1,29.8,21.2
1921-08-26,22.4,25.8,20.0
1921-08-27,21.7,27.7,17.3
1921-08-28,21.1,24.0,18.8
1921-08-29,18.9,21.1,17.5
1921-08-30,20.5,23.5,17.5
1921-08-31,21.7,26.9,18.7
1921-09-01,22.3,28.8,18.0
1921-09-02,22.6,29.0,16.8
1921-09-03,22.7,29.6,17.2
1921-09-04,23.2,29.8,17.8
1921-09-05,22.5,29.5,17.3
1921-09-06,22.5,28.0,17.3
1921-09-07,23.6,30.1,20.0
1921-09-08,22.0,30.5,15.4
1921-09-09,21.6,30.6,14.5
1921-09-10,22.1,29.2,16.4
1921-09-11,22.4,30.6,15.7
1921-09-12,22.6,30.4,15.6
1921-09-13,22.2,26.5,19.9
1921-09-14,23.9,28.0,19.5
1921-09-15,24.0,30.0,19.8
1921-09-16,23.5,30.8,18.0
1921-09-17,21.8,30.5,14.1
1921-09-18,20.7,24.8,18.4
1921-09-19,19.1,21.3,16.1
1921-09-20,18.6,22.4,15.0
1921-09-21,16.0,22.0,10.5
1921-09-22,15.5,20.0,11.3
1921-09-23,17.2,22.4,11.7
1921-09-24,14.5,18.4,12.6
1921-09-25,15.6,20.1,11.7
1921-09-26,12.8,16.7,11.3
1921-09-27,12.4,14.3,11.4
1921-09-28,14.3,18.6,9.8
1921-09-29,15.6,20.1,10.9
1921-09-30,15.3,20.0,11.6
1921-10-01,15.3,21.0,10.1
1921-10-02,14.9,21.0,10.8
1921-10-03,14.7,22.6,7.7
1921-10-04,17.0,23.6,11.3
1921-10-05,15.0,23.4,6.5
1921-10-06,15.6,21.8,10.9
1921-10-07,14.4,24.0,8.1
1921-10-08,14.6,22.6,9.1
1921-10-09,14.5,22.4,6.6
1921-10-10,16.1,23.5,9.6
1921-10-11,11.2,16.2,8.2
1921-10-12,8.9,15.9,2.2
1921-10-13,12.5,20.2,5.9
1921-10-14,11.9,19.5,5.3
1921-10-15,12.8,20.6,5.4
1921-10-16,13.5,21.5,6.1
1921-10-17,15.1,18.7,11.7
1921-10-18,16.4,18.5,13.9
1921-10-19,15.6,19.8,12.5
1921-10-20,12.1,15.1,9.7
1921-10-21,12.3,16.4,9.4
1921-10-22,11.2,16.3,8.3
1921-10-23,11.4,18.6,4.4
1921-10-24,9.8,17.9,3.9
1921-10-25,10.9,19.4,4.2
1921-10-26,8.5,12.5,5.3
1921-10-27,8.9,14.7,3.5
1921-10-28,5.8,10.5,2.0
1921-10-29,6.6,11.2,-0.5
1921-10-30,6.1,13.7,-0.5
1921-10-31,7.1,14.0,0.1
1921-11-01,8.6,14.3,4.0
1921-11-02,5.1,11.2,-0.6
1921-11-03,1.9,5.8,-0.2
1921-11-04,2.1,8.1,-3.1
1921-11-05,4.4,11.7,-1.5
1921-11-06,6.5,14.7,-1.3
1921-11-07,2.5,8.0,-1.4
1921-11-08,0.6,3.7,-3.4
1921-11-09,0.6,5.6,-3.0
1921-11-10,3.8,10.5,-5.1
1921-11-11,4.2,10.2,0.2
1921-11-12,6.1,12.6,-4.0
1921-11-13,11.3,16.7,7.9
1921-11-14,11.2,17.2,7.9
1921-11-15,9.6,16.1,5.6
1921-11-16,9.4,16.4,2.6
1921-11-17,10.1,14.9,5.3
1921-11-18,4.2,10.0,-1.0
1921-11-19,1.6,4.6,0.0
1921-11-20,1.5,4.5,-1.3
1921-11-21,1.0,5.4,-2.7
1921-11-22,-2.1,2.6,-6.9
1921-11-23,-1.5,3.0,-6.0
1921-11-24,-0.9,3.7,-3.3
1921-11-25,-4.5,0.3,-7.5
1921-11-26,-3.3,3.2,-9.4
1921-11-27,0.4,8.2,-7.4
1921-11-28,4.7,7.2,-1.0
